Instituto,Disciplina,Turma,Dia da Semana,Horário Inicio,Horário Fim,Sala,Docentes
FCA,CP509,CP509 A,Quarta,14:00,15:00,UL06,Andrea Maculano Esteves
FCA,CP510,CP510 A,Quarta,14:00,15:00,UL02,Cacilda Mendes Dos Santos Amaral
FCA,CP600,CP600 A,Quinta,14:00,17:00,UL04,Leandro Carlos Mazzei
FCA,CP602,CP602 A,Quinta,08:00,12:00,UL02,Fulvia De Barros Manchado Gobatto
FCA,CP606,CP606 A,Terça,14:00,16:00,UL01,Eduardo Rochete Ropelle
FCA,CP608,CP608 A,Quarta,08:00,12:00,UL27,"Larissa Rafaela Galatti, Luís Bruno de Godoy"
FCA,CP700,CP700 A,Quarta,10:00,12:00,UL06,Andrea Maculano Esteves
FCA,CP705,CP705 A,Quarta,14:00,15:00,UL04,Leandro Pereira De Moura
FCA,CP801,CP801 A,Quarta,08:00,12:00,UL01,Cacilda Mendes Dos Santos Amaral
FCA,CP803,CP803 A,Quarta,15:00,16:00,UL04,Leandro Pereira De Moura
FCA,CP804,CP804 A,Sábado,14:00,15:00,UL90,Eliana De Toledo Ishibashi
FCA,CP806,CP806 A,Terça,08:00,12:00,UL06,Leandro Pereira De Moura
FCA,ER003,ER003 A,Quarta,19:00,23:00,UL90,"Daniel Iwao Suyama, Jaime Hideo Izuka"
FCA,ER120,ER120 A,Quinta,08:00,12:00,UL86,"Carla Taviane Lucke Da Silva Ghidini, Washington Alves De Oliveira"
FCA,ER201,ER201 A,Terça,19:00,21:00,UL46,Natalia Molina Cetrulo
FCA,ER201,ER201 B,Terça,21:00,23:00,UL46,"Muriel De Oliveira Gavira, Natalia Molina Cetrulo"
FCA,ER201,ER201 C,Sexta,14:00,16:00,UL46,Muriel De Oliveira Gavira
FCA,ER260,ER260 A,Terça,19:00,23:00,UL86,Paulo Sergio De Arruda Ignacio
FCA,ER320,ER320 A,Terça,14:00,18:00,UL90,Alessandro Lucas Da Silva
FCA,ER401,ER401 A,Quarta,19:00,23:00,UL14,Cleber Damiao Rocco
FCA,ER401,ER401 B,Quinta,19:00,23:00,UL14,Carla Taviane Lucke Da Silva Ghidini
FCA,ER401,ER401 C,Quarta,19:00,23:00,UL02,"Carla Taviane Lucke Da Silva Ghidini, Diego Jacinto Fiorotto"
FCA,ER402,ER402 A,Segunda,14:00,18:00,UL23,"Daniel Henrique Dario Capitani, Wilton Moisés Modro"
FCA,ER460,ER460 A,Terça,19:00,23:00,UL90,Cristiano Torezzan
FCA,ER600,ER600 A,Terça,08:00,10:00,UL44,Lais Pellizzer Gabriel
FCA,ER603,ER603 A,Quinta,14:00,16:00,UL42,Wislei Riuper Ramos Osorio
FCA,ER700,ER700 A,Terça,10:00,12:00,UL46,Alessandra Cremasco
FCA,ER801,ER801 A,Segunda,16:00,18:00,UL46,Rodrigo Valio Dominguez Gonzalez
FCA,ER801,ER801 B,Quinta,16:00,18:00,UL44,Adauto Lucas Da Silva
FCA,ER808,ER808 A,Segunda,08:00,10:00,UL46,Alessandro Lucas Da Silva
FCA,EU001,EU001 A,Sábado,14:00,18:00,,"Daniel Iwao Suyama, Jaime Hideo Izuka"
FCA,EU010,EU010 A,Sábado,10:00,12:00,UL90,"Adauto Lucas Da Silva, Daniel Iwao Suyama, Jaime Hideo Izuka, Jose Luiz Pereira Brittes, Paulo Sergio De Arruda Ignacio"
FCA,EU602,EU602 A,Segunda,08:00,10:00,UL14,"Jaime Hideo Izuka, Jose Luiz Pereira Brittes"
FCA,EU704,EU704 A,Quinta,14:00,16:00,UL44,Alessandra Cremasco
FCA,EU903,EU903 A,Sexta,08:00,10:00,UL16,Eduardo Paiva Okabe
FCA,EX022,EX022 A,Quinta,10:00,11:00,UL00,Lais Silveira Fraga
FCA,EX058,EX058 A,Sexta,08:00,09:00,UL27,Eliana De Toledo Ishibashi
FCA,GL003,GL003 A,Sexta,14:00,18:00,UL57,Rafael Borim De Souza
FCA,GL200,GL200 A,Terça,19:00,23:00,UL16,Luiz Eduardo Gaio
FCA,GL200,GL200 B,Quarta,19:00,23:00,UL16,Luiz Eduardo Gaio
FCA,GL201,GL201 A,Quarta,19:00,23:00,UL03,"Anibal Tavares De Azevedo, Joao Eloir Strapasson"
FCA,GL201,GL201 B,Quinta,19:00,23:00,UL16,Joao Eloir Strapasson
FCA,GL300,GL300 A,Sexta,19:00,23:00,UL03,Marcio Marcelo Belli
FCA,GL300,GL300 B,Segunda,19:00,23:00,UL03,"Marcio Marcelo Belli, MARCOS JOSÉ ALVES PINTO JUNIOR"
FCA,GL302,GL302 A,Quinta,19:00,23:00,UL46,Rafael Borim De Souza
FCA,GL302,GL302 B,Quarta,19:00,23:00,UL46,Rafael Borim De Souza
FCA,GL303,GL303 A,Sexta,19:00,23:00,UL16,Vanessa Helena Pereira Ferrero
FCA,GL303,GL303 B,Segunda,19:00,23:00,UL16,Vanessa Helena Pereira Ferrero
FCA,GL304,GL304 A,Terça,19:00,21:00,UL14,Anibal Tavares De Azevedo
FCA,GL304,GL304 C,Terça,21:00,23:00,UL14,Anibal Tavares De Azevedo
FCA,GL502,GL502 A,Quarta,19:00,23:00,UL44,"Marcos Jose Barbieri Ferreira, Paulo Van Noije, Wilton Moisés Modro"
FCA,GL502,GL502 B,Sexta,19:00,23:00,UL44,"Marcos Jose Barbieri Ferreira, Paulo Van Noije"
FCA,GL603,GL603 A,Segunda,19:00,23:00,UL42,Wilton Moisés Modro
FCA,GL603,GL603 B,Sexta,19:00,23:00,UL42,Carlos Raul Etulain
FCA,GL608,GL608 A,Terça,21:00,23:00,UL44,"Betania Silva Carneiro Campello, Gustavo Herminio Salati M De Moraes"
FCA,GL608,GL608 B,Terça,19:00,21:00,UL44,"Betania Silva Carneiro Campello, Gustavo Herminio Salati M De Moraes"
FCA,GL609,GL609 A,Sexta,19:00,23:00,UL46,Christiano Franca Da Cunha
FCA,GL609,GL609 B,Segunda,19:00,23:00,UL01,Christiano Franca Da Cunha
FCA,GL802,GL802 A,Segunda,19:00,23:00,UL02,Angela Christina Lucas
FCA,GL803,GL803 A,Terça,21:00,23:00,UL42,Luciana Cordeiro De Souza Fernandes
FCA,GL803,GL803 B,Terça,19:00,21:00,UL42,Luciana Cordeiro De Souza Fernandes
FCA,GL812,GL812 A,Quarta,19:00,23:00,UL06,Paulo Hayashi Junior
FCA,LE201,LE201 A,Terça,08:00,10:00,UL14,Marcelo Zoega Maialle
FCA,LE202,LE202 A,Terça,14:00,16:00,UL13,Marcos Henrique Degani
FCA,LE202,LE202 B,Quinta,14:00,16:00,UL13,Marcelo Zoega Maialle
FCA,LE202,LE202 C,Quinta,16:00,18:00,UL13,Marcelo Zoega Maialle
FCA,LE203,LE203 A,Segunda,10:00,12:00,UL16,Priscila Cristina Berbert Rampazzo
FCA,LE303,LE303 A,Segunda,08:00,10:00,UL16,Rodrigo Fernando Galzerano Baldo
FCA,LE303,LE303 B,Segunda,08:00,10:00,UL16,Rodrigo Fernando Galzerano Baldo
FCA,LE400,LE400 A,Terça,10:00,12:00,UL14,Jeferson Almeida Dias
FCA,LE401,LE401 A,Terça,14:00,16:00,UL16,Ausdinir Danilo Bortolozo
FCA,LE402,LE402 A,Terça,16:00,18:00,UL16,"Ellen Marianne Bernal Cavalheiro, Washington Alves De Oliveira"
FCA,LE404,LE404 A,Terça,08:00,10:00,UL16,Marcos Henrique Degani
FCA,LE405,LE405 A,Quarta,08:00,10:00,UL13,Ana Luiza Cardoso Pereira
FCA,LE405,LE405 B,Quarta,10:00,12:00,UL13,Ana Luiza Cardoso Pereira
FCA,LE405,LE405 C,Segunda,16:00,18:00,UL13,Ana Luiza Cardoso Pereira
FCA,LE408,LE408 A,Terça,10:00,12:00,UL16,Kelly Hofsetz
FCA,LE409,LE409 A,Segunda,10:00,12:00,UL14,Leonardo Tomazeli Duarte
FCA,LE503,LE503 A,Sexta,14:00,16:00,UL16,Rodrigo Jose Contieri
FCA,LE600,LE600 A,Quarta,10:00,12:00,UL44,Rodrigo Jose Contieri
FCA,LE602,LE602 A,Terça,14:00,16:00,UL14,Daniel Iwao Suyama
FCA,LE608,LE608 A,Terça,10:00,12:00,UL44,Renato Belli Strozi
FCA,LE609,LE609 A,Segunda,14:00,18:00,UL01,Marco Antonio Figueiredo Milani Filho
FCA,LE610,LE610 A,Terça,14:00,15:00,UL04,"Cristiano Torezzan, Leonardo Tomazeli Duarte"
FCA,LE611,LE611 A,Terça,16:00,18:00,UL04,Diego Jacinto Fiorotto
FCA,LE704,LE704 A,Sexta,08:00,09:00,LD03,Giovana Da Silva Padilha
FCA,LE704,LE704 B,Quinta,08:00,09:00,UL25,Giovana Da Silva Padilha
FCA,LE801,LE801 A,Quinta,16:00,18:00,UL46,"Alessandro Lucas Da Silva, Antonio Carlos Pacagnella Junior"
FCA,LE802,LE802 A,Quarta,08:00,12:00,UL00,Ricardo Floriano
FCA,LE803,LE803 A,Terça,19:00,21:00,UL06,Rodrigo Valio Dominguez Gonzalez
FCA,LE804,LE804 A,Segunda,10:00,12:00,UL46,Sandra Francisca Bezerra Gemma
FCA,MG002,MG002 A,Quinta,19:00,23:00,UL04,Natalia Molina Cetrulo
FCA,MG003,MG003 A,Terça,14:00,18:00,UL42,João Augusto Cardoso
FCA,MG005,MG005 A,Terça,21:00,23:00,UL02,Paulo Hayashi Junior
FCA,MG400,MG400 A,Terça,19:00,21:00,UL01,João Augusto Cardoso
FCA,MG400,MG400 B,Terça,21:00,23:00,UL01,João Augusto Cardoso
FCA,MG405,MG405 A,Segunda,19:00,23:00,UL06,"Betania Silva Carneiro Campello, Gustavo Herminio Salati M De Moraes"
FCA,MG500,MG500 A,Quinta,19:00,23:00,UL44,"Antonio Carlos Pacagnella Junior, Paulo Sergio De Arruda Ignacio"
FCA,MG500,MG500 B,Terça,19:00,23:00,UL03,Alessandro Lucas Da Silva
FCA,MG600,MG600 A,Quinta,14:00,16:00,UL14,Paulo Sergio De Arruda Ignacio
FCA,MG601,MG601 A,Segunda,19:00,23:00,UL46,Johan Hendrik Poker Junior
FCA,MG601,MG601 B,Quarta,19:00,23:00,UL12,Johan Hendrik Poker Junior
FCA,MG812,MG812 A,Terça,19:00,23:00,UL04,"Marco Antonio Figueiredo Milani Filho, Otavio Gomes Cabello"
FCA,MG813,MG813 A,Quinta,21:00,23:00,UL01,Adriana Bin
FCA,MG813,MG813 B,Quinta,19:00,21:00,UL01,Adriana Bin
FCA,MG900,MG900 A,Quinta,19:00,21:00,UL03,Edmundo Inacio Junior
FCA,MG900,MG900 B,Quinta,21:00,23:00,UL03,Edmundo Inacio Junior
FCA,MG910,MG910 A,Sexta,19:00,23:00,UL02,Bruno Brandao Fischer
FCA,MG920,MG920 A,Quarta,19:00,23:00,UL25,Ieda Kanashiro Makiya
FCA,NC006,NC006 A,Sexta,19:00,23:00,UL25,Rafael De Brito Dias
FCA,NC006,NC006 B,Sexta,19:00,23:00,UL27,Tristan Guillermo Torriani
FCA,NC008,NC008 A,Segunda,14:00,18:00,UL02,Daniela Cunha Blanco
FCA,NC008,NC008 B,Segunda,19:00,23:00,UL27,Daniela Cunha Blanco
FCA,NC010,NC010 A,Segunda,14:00,18:00,UL27,Diego Jair Vicentin
FCA,NC010,NC010 B,Segunda,19:00,23:00,UL25,Marcio Barreto
FCA,NC022,NC022 A,Quarta,19:00,23:00,UL01,Peter Alexander Bleinroth Schulz
FCA,NC100,NC100 A,Segunda,08:00,12:00,UL42,Mauro Cardoso Simoes
FCA,NC104,NC104 A,Sexta,08:00,10:00,UL46,Eduardo de Moura Almeida
FCA,NC104,NC104 B,Sexta,10:00,12:00,UL46,Eduardo de Moura Almeida
FCA,NC202,NC202 A,Segunda,14:00,18:00,UL42,"Alvaro De Oliveira D Antona, Eduardo Jose Marandola Junior, Roberto Donato Da Silva Junior"
FCA,NC202,NC202 B,Quarta,19:00,23:00,UL42,"Alvaro De Oliveira D Antona, Eduardo Jose Marandola Junior, Roberto Donato Da Silva Junior"
FCA,NC224,NC224 A,Quinta,20:00,22:00,UL02,Carolina Cantarino Rodrigues
FCA,NT003,NT003 A,Sexta,08:00,12:00,UL04,Julicristie Machado De Oliveira
FCA,NT003,NT003 B,Sexta,08:00,12:00,,"Hosana Gomes Rodrigues, Marco Aurelio Ramirez Vinolo"
FCA,NT202,NT202 A,Terça,09:00,12:00,UL23,Hosana Gomes Rodrigues
FCA,NT204,NT204 A,Quinta,14:00,15:00,UL27,Mauricio Ariel Rostagno
FCA,NT207,NT207 A,Quinta,08:00,10:00,UL23,Adriane Elisabete Antunes De Moraes
FCA,NT210,NT210 A,Terça,14:00,17:00,UL27,"Adriana Souza Torsoni, Augusto Ducati Luchessi, Marcio Alberto Torsoni"
FCA,NT304,NT304 A,Quarta,08:00,10:00,UL23,Mauricio Ariel Rostagno
FCA,NT306,NT306 A,Segunda,08:00,10:00,UL23,Lhais De Paula Barbosa Medina
FCA,NT405,NT405 A,Terça,14:00,18:00,UL23,Alice Helena de Souza Paulino
FCA,NT503,NT503 A,Quinta,14:00,18:00,UL06,Ligiana Pires Corona
FCA,NT507,NT507 A,Quinta,08:00,12:00,UL04,Julicristie Machado De Oliveira
FCA,NT511,NT511 A,Terça,08:00,12:00,UL21,Diogo Thimoteo Da Cunha
FCA,NT512,NT512 A,Quarta,08:00,12:00,UL02,"Caroline Dario Capitani, Fabiana Braga Benatti"
FCA,NT530,NT530 A,Segunda,08:00,10:00,UL25,Adriane Elisabete Antunes De Moraes
FCA,NT600,NT600 A,Sexta,08:00,12:00,UL06,Dennys Esper Correa Cintra
FCA,NT606,NT606 A,Terça,14:00,18:00,UL02,Rosangela Maria Neves Bezerra
FCA,NT706,NT706 A,Terça,08:00,10:00,UL27,Joana Pereira De Carvalho Ferreira
FCA,NT707,NT707 A,Quinta,10:00,12:00,UL03,Ana Carolina Junqueira Vasques
FCA,NT708,NT708 A,Quarta,08:00,12:00,UL25,Patricia Borges Botelho Gamba
FCA,NT710,NT710 A,Terça,14:00,17:00,UL25,Ana Carolina Junqueira Vasques
FCA,PG109,PG109 A,Terça,19:00,21:00,UL23,Angela Christina Lucas
FCA,PG200,PG200 A,Terça,19:00,23:00,UL21,Oswaldo Goncalves Junior
FCA,PG201,PG201 A,Sexta,19:00,23:00,UL21,Evandro Coggo Cristofoletti
FCA,PG300,PG300 A,Segunda,19:00,23:00,UL21,Otavio Gomes Cabello
FCA,PG400,PG400 A,Quinta,19:00,21:00,UL21,Paulo Van Noije
FCA,PG600,PG600 A,Sexta,19:00,23:00,UL23,Rodrigo Ribeiro De Sousa
FCA,PG701,PG701 A,Segunda,19:00,23:00,UL23,Andre Luiz Sica De Campos
FCA,PG800,PG800 A,Quarta,19:00,23:00,UL21,Milena Pavan Serafim
FCA,PG801,PG801 A,Quinta,19:00,23:00,UL23,"Milena Pavan Serafim, Oswaldo Goncalves Junior"
FCA,SL108,SL108 A,Terça,08:00,12:00,UL42,"Igor Luchini Baptista, Maria Claudia Goncalves De Oliveira"
FCA,SL205,SL205 A,Quarta,08:00,12:00,UL21,"Josely Rimoli, Lhais De Paula Barbosa Medina"
FCA,SL206,SL206 A,Quinta,10:00,11:00,LD30,"Adriana Souza Torsoni, Igor Luchini Baptista, Maria Claudia Goncalves De Oliveira"
FCA,SL209,SL209 A,Quinta,08:00,10:00,UL42,Cristiano Torezzan
FCA,SL402,SL402 A,Sexta,08:00,12:00,UL25,"Hosana Gomes Rodrigues, Marco Aurelio Ramirez Vinolo"
FCA,SL403,SL403 A,Segunda,14:00,16:00,UL21,"Josely Rimoli, Lhais De Paula Barbosa Medina"
FCA,SL600,SL600 A,Sexta,10:00,12:00,UL02,Jose Rodrigo Pauli
FCF,FR039,FR039 A,Sábado,08:00,10:00,EB01,Gislaine Ricci Leonardi
FCF,FR040,FR040 A,Quarta,14:00,16:00,EB01,Valquiria Aparecida Matheus
FCF,FR047,FR047 A,Quarta,14:00,18:00,EB02,Gabriela Trindade de Souza e Silva
FCF,FR050,FR050 A,Sexta,08:00,12:00,EB03,Carolina Dagli Hernandez
FCF,FR060,FR060 A,Sexta,08:00,12:00,EB02,Fernanda Luísa Basei
FCF,FR157,FR157 A,Segunda,08:00,12:00,EB03,"Angelica Zaninelli Schreiber, Celia Regina Garlipp, Eliane Maria Ingrid Amstalden, Magnun Nueldo Nunes Dos Santos, Paulo Eduardo Neves Ferreira Velho"
FCF,FR205,FR205 A,Segunda,16:00,18:00,FE21,Catarina Raposo Dias Carneiro
FCF,FR206,FR206 A,Segunda,14:00,16:00,FE21,"Eder De Carvalho Pincinato, Elisdete Maria Santos De Jesus, Patricia Moriel"
FCF,FR207,FR207 A,Quarta,14:00,18:00,FE21,Marcelo Lancellotti
FCF,FR216,FR216 A,Segunda,14:00,16:00,FE21,Patricia Moriel
FCF,FR402,FR402 A,Segunda,08:00,12:00,FE22,"Laura De Oliveira Nascimento, Paulo Cesar Pires Rosa, Priscila Gava Mazzola"
FCF,FR415,FR415 A,Terça,14:00,18:00,EB03,Alexandra Christine Helena F Sawaya
FCF,FR602,FR602 A,Segunda,08:00,12:00,FE22,Priscila Gava Mazzola
FCF,FR604,FR604 A,Quarta,14:00,18:00,EB03,Wanda Pereira Almeida
FCF,FR610,FR610 A,Segunda,08:00,12:00,EB03,Magnun Nueldo Nunes Dos Santos
FCF,FR612,FR612 A,Terça,08:00,12:00,FE01,"Laura De Oliveira Nascimento, Paulo Cesar Pires Rosa, Priscila Gava Mazzola"
FCF,FR613,FR613 A,Quinta,08:00,12:00,EB03,"Laura De Oliveira Nascimento, Paulo Cesar Pires Rosa, Priscila Gava Mazzola"
FCF,FR614,FR614 A,Terça,14:00,18:00,EB03,"Alexandra Christine Helena F Sawaya, Paulo Cesar Pires Rosa"
FCF,FR705,FR705 A,Quinta,08:00,12:00,EB03,"Laura De Oliveira Nascimento, Paulo Cesar Pires Rosa, Priscila Gava Mazzola"
FCF,FR725,FR725 A,Quinta,14:00,18:00,EB02,Marcelo Lancellotti
FCF,FR804,FR804 A,Segunda,14:00,18:00,EB02,"Joao Ernesto De Carvalho, Jose Luiz Da Costa"
FCF,FR806,FR806 A,Quinta,08:00,12:00,PB01,"Eder De Carvalho Pincinato, Joao Ernesto De Carvalho, Patricia Moriel"
FCF,FR806,FR806 B,Terça,08:00,12:00,EB02,Patricia Moriel
FCF,FR807,FR807 A,Quarta,08:00,12:00,EB02,"Laura De Oliveira Nascimento, Paulo Cesar Pires Rosa"
FCF,FR809,FR809 A,Segunda,14:00,18:00,EB02,Jose Luiz Da Costa
FCF,FR810,FR810 A,Quinta,14:00,18:00,EB02,Marcelo Lancellotti
FCF,FR811,FR811 A,Quarta,08:00,12:00,EB02,"Laura De Oliveira Nascimento, Paulo Cesar Pires Rosa"
FCF,FR812,FR812 A,Segunda,08:00,12:00,EB02,"Eder De Carvalho Pincinato, Patricia Moriel"
FCM,EX025,EX025 A,Segunda,19:00,21:00,,"Fabio Bucaretchi, Jose Luiz Da Costa"
FCM,FN203,FN203 A,Quarta,16:00,18:00,FM01,Renata Chrystina Bianchi De Barros
FCM,FN205,FN205 A,Quarta,14:00,16:00,FM01,Christiane Marques Do Couto
FCM,FN206,FN206 A,Quinta,16:00,18:00,FM02,Amanda Brait Zerbeto
FCM,FN207,FN207 A,Segunda,14:00,16:00,FM01,Denise Castilho Cabrera Santos
FCM,FN209,FN209 A,Terça,14:00,16:00,FM01,Maria Fernanda Bagarollo
FCM,FN210,FN210 A,Quinta,14:00,18:00,FM01,"Gustavo Tenorio Cunha, Helenice Yemi Nakamura, Juliana Luporini Do Nascimento, Maria Rita Donalisio Cordeiro, Priscila Maria Stolses Bergamo Francisco, Renata Chrystina Bianchi De Barros, Ricardo Carlos Cordeiro, Rubens Bedrikow, Sergio Resende Carvalho"
