Instituto,Disciplina,Turma,Dia da Semana,Horário Inicio,Horário Fim,Sala,Docentes
FENF,EN905,EN905 J,Sábado,13:00,16:00,EN23,Rafaela Batista Dos Santos Pedrosa
FENF,EN906,EN906 A,Sábado,12:00,15:00,EN20,Erika Christiane Marocco Duran
FENF,EN906,EN906 B,Sábado,12:00,15:00,EN05,Rafaela Batista Dos Santos Pedrosa
FENF,EN907,EN907 A,Sábado,16:00,18:00,EN20,Erika Christiane Marocco Duran
FENF,EN907,EN907 B,Sábado,14:00,16:00,EN21,Talita Balaminut
FENF,EN907,EN907 C,Sábado,14:00,16:00,EN10,Clara Froes De Oliveira Sanfelice
FENF,EN907,EN907 D,Sábado,14:00,16:00,EN11,Daniella Pires Nunes
FENF,EN907,EN907 E,Sábado,14:00,16:00,EN01,Maria Giovana Borges Saidel
FENF,EN909,EN909 A,Sábado,08:00,11:00,EN30,Daniela Fernanda Dos Santos Alves
FENF,EN914,EN914 A,Quarta,12:00,13:00,EN07,Clara Froes De Oliveira Sanfelice
FENF,EN917,EN917 A,Sexta,09:00,10:00,EN07,Talita Balaminut
FENF,EN925,EN925 A,Sábado,16:00,18:00,EN04,Ariane Polidoro Dini
FENF,EN925,EN925 B,Sábado,16:00,18:00,EN03,Debora De Souza Santos
FENF,EN925,EN925 C,Sábado,14:00,16:00,EN04,Ariane Polidoro Dini
FENF,EN928,EN928 A,Terça,18:00,20:00,PB05,Dalvani Marques
FENF,EN930,EN930 A,Sexta,14:00,17:00,EN05,Clara Froes De Oliveira Sanfelice
FEAGRI,FA018,FA018 A,Sexta,10:00,12:00,EA24,Juliana Aparecida Fracarolli
FEAGRI,FA026,FA026 A,Quarta,10:00,12:00,EA25,Roberto Funes Abrahão
FEAGRI,FA042,FA042 A,Segunda,19:00,21:00,EA23,Daniel Albiero
FEAGRI,FA043,FA043 A,Quinta,10:00,12:00,EA07,"Franciane Colares Souza Usberti, Thais Queiroz Zorzeto Cesar"
FEAGRI,FA071,FA071 A,Sexta,14:00,17:00,EA24,Vanilde Ferreira De Souza Esquerdo
FEAGRI,FA075,FA075 A,Quinta,10:00,12:00,EA15,Angel Pontin Garcia
FEAGRI,FA082,FA082 A,Quinta,16:00,18:00,EA24,Marco Tulio Ospina Patino
FEAGRI,FA083,FA083 A,Terça,14:00,16:00,EA23,Nilson Antonio Modesto Arraes
FEAGRI,FA083,FA083 B,Terça,16:00,18:00,EA23,Nilson Antonio Modesto Arraes
FEAGRI,FA085,FA085 A,Terça,10:00,12:00,EA21,Daniella Jorge De Moura
FEAGRI,FA091,FA091 A,Terça,08:00,10:00,EA15,Vanilde Ferreira De Souza Esquerdo
FEAGRI,FA103,FA103 A,Quinta,08:00,10:00,EA23,Juliana Aparecida Fracarolli
FEAGRI,FA108,FA108 A,Segunda,08:00,10:00,EA21,Andrea Leda Ramos De Oliveira
FEAGRI,FA115,FA115 A,Quinta,14:00,16:00,EA27,William Martins Vicente
FEAGRI,FA251,FA251 A,Quinta,10:00,12:00,EA23,Gustavo Mockaitis
FEAGRI,FA270,FA270 A,Quinta,10:00,12:00,EA23,Gustavo Mockaitis
FEAGRI,FA273,FA273 A,Segunda,14:00,16:00,EA012,Cinthya Bertoldo Pedroso
FEAGRI,FA373,FA373 A,Segunda,16:00,17:00,EA24,Mara De Andrade Marinho
FEAGRI,FA373,FA373 B,Segunda,16:00,17:00,EA24,Mara De Andrade Marinho
FEAGRI,FA425,FA425 A,Terça,14:00,16:00,EA21,Barbara Janet Teruel Mederos
FEAGRI,FA470,FA470 A,Sexta,09:00,12:00,EA21,William Martins Vicente
FEAGRI,FA473,FA473 A,Terça,08:00,10:00,EA21,"Daniella Jorge De Moura, Lucas Rios Do Amaral, Thais Queiroz Zorzeto Cesar"
FEAGRI,FA474,FA474 A,Terça,16:00,18:00,EA21,Angel Pontin Garcia
FEAGRI,FA479,FA479 A,Segunda,16:00,18:00,EA21,Juliana Aparecida Fracarolli
FEAGRI,FA481,FA481 A,Segunda,14:00,16:00,EA24,Zigomar Menezes De Souza
FEAGRI,FA481,FA481 B,Segunda,14:00,16:00,EA24,Zigomar Menezes De Souza
FEAGRI,FA622,FA622 A,Quarta,08:00,10:00,EA24,Jose Teixeira Filho
FEAGRI,FA665,FA665 A,Sexta,09:00,12:00,EA012,Lucas Rios Do Amaral
FEAGRI,FA673,FA673 A,Segunda,10:00,12:00,EA21,Rafael Augustus De Oliveira
FEAGRI,FA676,FA676 A,Segunda,14:00,16:00,EA21,Antonio Pires De Camargo
FEAGRI,FA679,FA679 A,Segunda,16:00,18:00,EA23,"Armando Kazuo Fujii, Franciane Colares Souza Usberti"
FEAGRI,FA680,FA680 A,Quinta,14:00,16:00,EA24,Angel Pontin Garcia
FEAGRI,FA682,FA682 A,Sexta,14:00,16:00,EA21,"Julio Soriano, William Martins Vicente"
FEAGRI,FA781,FA781 A,Segunda,08:00,10:00,EA23,"Angel Pontin Garcia, Daniel Albiero"
FEAGRI,FA870,FA870 A,Quinta,09:00,12:00,EA24,Raquel Goncalves
FEAGRI,FA873,FA873 A,Quarta,09:00,12:00,EA23,Thais Queiroz Zorzeto Cesar
FEAGRI,FA874,FA874 A,Quinta,14:00,17:00,EA23,Ariovaldo Jose Da Silva
FEAGRI,FA876,FA876 A,Segunda,08:00,11:00,EA24,Antonio Pires De Camargo
FEAGRI,FA877,FA877 A,Segunda,14:00,17:00,EA16,Nilson Antonio Modesto Arraes
FEAGRI,FA877,FA877 B,Segunda,19:00,22:00,EA24,Nilson Antonio Modesto Arraes
FEAGRI,FA878,FA878 A,Terça,09:00,12:00,EA24,Marco Tulio Ospina Patino
FEAGRI,FA879,FA879 A,Sexta,08:00,12:00,EA23,Rafael Augustus De Oliveira
FEAGRI,FA880,FA880 A,Terça,14:00,17:00,EA24,Daniel Albiero
FEAGRI,FA984,FA984 01,Quarta,17:00,18:00,EA50,Andrea Leda Ramos De Oliveira
FEAGRI,FA984,FA984 02,Quarta,17:00,18:00,EA51,Angel Pontin Garcia
FEAGRI,FA984,FA984 03,Quarta,17:00,18:00,EA53,Antonio Pires De Camargo
FEAGRI,FA984,FA984 04,Quarta,17:00,18:00,EA54,Ariovaldo Jose Da Silva
FEAGRI,FA984,FA984 06,Quarta,17:00,18:00,EA56,Barbara Janet Teruel Mederos
FEAGRI,FA984,FA984 07,Quarta,17:00,18:00,EA57,Cinthya Bertoldo Pedroso
FEAGRI,FA984,FA984 08,Quarta,17:00,18:00,EA58,Daniel Albiero
FEAGRI,FA984,FA984 09,Quarta,17:00,18:00,EA59,Daniella Jorge De Moura
FEAGRI,FA984,FA984 10,Quarta,17:00,18:00,EA60,David De Carvalho
FEAGRI,FA984,FA984 11,Quarta,17:00,18:00,EA61,Denis Miguel Roston
FEAGRI,FA984,FA984 12,Quarta,17:00,18:00,EA62,Franciane Colares Souza Usberti
FEAGRI,FA984,FA984 14,Quarta,17:00,18:00,EA64,Gustavo Mockaitis
FEAGRI,FA984,FA984 15,Quarta,17:00,18:00,EA65,"Inácio Maria dal Fabbro, Marco Tulio Ospina Patino"
FEAGRI,FA984,FA984 16,Quarta,17:00,18:00,EA66,Jose Teixeira Filho
FEAGRI,FA984,FA984 17,Quarta,17:00,18:00,EA67,Juliana Aparecida Fracarolli
FEAGRI,FA984,FA984 18,Quarta,17:00,18:00,EA68,Julio Soriano
FEAGRI,FA984,FA984 19,Quarta,17:00,18:00,EA69,Lucas Rios Do Amaral
FEAGRI,FA984,FA984 20,Quarta,17:00,18:00,EA70,Marco Tulio Ospina Patino
FEAGRI,FA984,FA984 21,Quarta,17:00,18:00,EA71,Mauro Jose Andrade Tereso
FEAGRI,FA984,FA984 22,Quarta,17:00,18:00,EA72,Nilson Antonio Modesto Arraes
FEAGRI,FA984,FA984 23,Quarta,17:00,18:00,EA73,Rafael Augustus De Oliveira
FEAGRI,FA984,FA984 24,Quarta,17:00,18:00,EA74,Thais Queiroz Zorzeto Cesar
FEAGRI,FA984,FA984 25,Quarta,17:00,18:00,EA75,Vanilde Ferreira De Souza Esquerdo
FEAGRI,FA984,FA984 26,Quarta,17:00,18:00,EA76,William Martins Vicente
FEAGRI,FA984,FA984 27,Quarta,17:00,18:00,EA77,Zigomar Menezes De Souza
FEAGRI,FA985,FA985 01,Sexta,17:00,18:00,EA50,Andrea Leda Ramos De Oliveira
FEAGRI,FA985,FA985 02,Sexta,17:00,18:00,EA51,Angel Pontin Garcia
FEAGRI,FA985,FA985 03,Sexta,17:00,18:00,EA53,Antonio Pires De Camargo
FEAGRI,FA985,FA985 04,Sexta,17:00,18:00,EA54,Ariovaldo Jose Da Silva
FEAGRI,FA985,FA985 06,Quinta,17:00,18:00,EA56,Barbara Janet Teruel Mederos
FEAGRI,FA985,FA985 07,Sexta,17:00,18:00,EA57,Cinthya Bertoldo Pedroso
FEAGRI,FA985,FA985 08,Sexta,17:00,18:00,EA58,Daniel Albiero
FEAGRI,FA985,FA985 09,Sexta,17:00,18:00,EA59,Daniella Jorge De Moura
FEAGRI,FA985,FA985 10,Sexta,17:00,18:00,EA60,David De Carvalho
FEAGRI,FA985,FA985 11,Sexta,17:00,18:00,EA61,Denis Miguel Roston
FEAGRI,FA985,FA985 12,Quinta,17:00,18:00,EA62,Franciane Colares Souza Usberti
FEAGRI,FA985,FA985 14,Sexta,17:00,18:00,EA64,Gustavo Mockaitis
FEAGRI,FA985,FA985 15,Sexta,17:00,18:00,EA65,Inácio Maria dal Fabbro
FEAGRI,FA985,FA985 16,Sexta,17:00,18:00,EA66,Jose Teixeira Filho
FEAGRI,FA985,FA985 17,Sexta,17:00,18:00,EA67,Juliana Aparecida Fracarolli
FEAGRI,FA985,FA985 18,Sexta,17:00,18:00,EA68,Julio Soriano
FEAGRI,FA985,FA985 19,Sexta,17:00,18:00,EA69,Lucas Rios Do Amaral
FEAGRI,FA985,FA985 20,Sexta,17:00,18:00,EA70,Marco Tulio Ospina Patino
FEAGRI,FA985,FA985 21,Sexta,17:00,18:00,EA71,Mauro Jose Andrade Tereso
FEAGRI,FA985,FA985 22,Sexta,17:00,18:00,EA72,Nilson Antonio Modesto Arraes
FEAGRI,FA985,FA985 23,Sexta,17:00,18:00,EA73,Rafael Augustus De Oliveira
FEAGRI,FA985,FA985 24,Sexta,17:00,18:00,EA74,Thais Queiroz Zorzeto Cesar
FEAGRI,FA985,FA985 25,Sexta,17:00,18:00,EA75,Vanilde Ferreira De Souza Esquerdo
FEAGRI,FA985,FA985 26,Sexta,17:00,18:00,EA76,William Martins Vicente
FEAGRI,FA985,FA985 27,Sexta,17:00,18:00,EA77,Zigomar Menezes De Souza
FEAGRI,FA985,FA985 28,Sexta,17:00,18:00,EA78,Raquel Goncalves
FECFAU,AM096,AM096 A,Quarta,15:00,18:00,PB11,Emilia Wanda Rutkowski
FECFAU,AU001,AU001 1,Quarta,19:00,23:00,CA11,Simone Fernandes Tavares De Melo
FECFAU,AU001,AU001 13,Quarta,19:00,23:00,CA11,Maria Gabriela Caffarena Celani
FECFAU,AU001,AU001 15,Quarta,19:00,23:00,CA11,Mariana Rodrigues Ribeiro Dos Santos
FECFAU,AU001,AU001 19,Quarta,19:00,23:00,CA11,Nubia Bernardi
FECFAU,AU001,AU001 27,Quarta,19:00,23:00,CA11,Rafael Augusto Urano De C Frajndlich
FECFAU,AU001,AU001 28,Quarta,19:00,23:00,CA11,Regina Andrade Tirello
FECFAU,AU001,AU001 31,Quarta,19:00,23:00,CA11,Sidney Piochi Bernardini
FECFAU,AU001,AU001 32,Quarta,19:00,23:00,CA11,Silvia Aparecida Mikami Goncalves Pina
FECFAU,AU001,AU001 35,Quarta,19:00,23:00,CA31,Vanessa Gomes Da Silva
FECFAU,AU001,AU001 50,Quarta,19:00,23:00,CA31,Claudio Lima Ferreira
FECFAU,AU001,AU001 51,Quarta,19:00,23:00,CA31,Rachel Zuanon Dias
FECFAU,AU001,AU001 52,Quarta,19:00,23:00,CA31,Haroldo Gallo
FECFAU,AU001,AU001 53,Quarta,19:00,23:00,CA31,Maria Jose De Azevedo Marcondes
FECFAU,AU001,AU001 54,Quarta,19:00,23:00,CA31,Wilson Florio
FECFAU,AU001,AU001 6,Quarta,19:00,23:00,CA31,Maria Fernanda De Oliveira
FECFAU,AU001,AU001 70,Quarta,19:00,23:00,CA31,Marcos Tognon
FECFAU,AU001,AU001 71,Quarta,19:00,23:00,CA23,Josianne Francia Cerasoli
FECFAU,AU001,AU001 9,Quarta,19:00,23:00,CA23,Leticia De Oliveira Neves
FECFAU,AU001,AU001 AA,Quarta,19:00,23:00,CA23,Sidney Piochi Bernardini
FECFAU,AU001,AU001 BB,Quarta,19:00,23:00,CA23,Sidney Piochi Bernardini
FECFAU,AU001,AU001 C,Quarta,19:00,23:00,CA23,Felipe Corres Melachos
FECFAU,AU001,AU001 CC,Quarta,19:00,23:00,CA23,Sidney Piochi Bernardini
FECFAU,AU001,AU001 DD,Quarta,19:00,23:00,CA23,Sidney Piochi Bernardini
FECFAU,AU001,AU001 E,Quarta,19:00,23:00,CA23,Ana Maria Tagliari Florio
FECFAU,AU001,AU001 G,Quarta,19:00,23:00,CA23,Ana Regina Mizrahy Cuperschmid
FECFAU,AU001,AU001 W,Quarta,19:00,23:00,CA23,Evandro Ziggiatti Monteiro
FECFAU,AU001,AU001 Y,Quarta,19:00,23:00,CA23,Gisela Cunha Viana Leonelli
FECFAU,AU020,AU020 1,Quarta,19:00,23:00,CA21,Simone Fernandes Tavares De Melo
FECFAU,AU020,AU020 13,Quarta,19:00,23:00,CA21,Maria Gabriela Caffarena Celani
FECFAU,AU020,AU020 15,Quarta,19:00,23:00,CA21,Mariana Rodrigues Ribeiro Dos Santos
FECFAU,AU020,AU020 19,Quarta,19:00,23:00,CA21,Nubia Bernardi
FECFAU,AU020,AU020 27,Quarta,19:00,23:00,CA21,Rafael Augusto Urano De C Frajndlich
FECFAU,AU020,AU020 28,Quarta,19:00,23:00,CA21,Regina Andrade Tirello
FECFAU,AU020,AU020 31,Quarta,19:00,23:00,CA21,Sidney Piochi Bernardini
FECFAU,AU020,AU020 32,Quarta,19:00,23:00,CA21,Silvia Aparecida Mikami Goncalves Pina
FECFAU,AU020,AU020 35,Quarta,19:00,23:00,CA21,Vanessa Gomes Da Silva
FECFAU,AU020,AU020 50,Quarta,19:00,23:00,CA21,Claudio Lima Ferreira
FECFAU,AU020,AU020 51,Quarta,19:00,23:00,CA21,Rachel Zuanon Dias
FECFAU,AU020,AU020 52,Quarta,19:00,23:00,CA21,Haroldo Gallo
FECFAU,AU020,AU020 53,Quarta,19:00,23:00,CA21,Maria Jose De Azevedo Marcondes
FECFAU,AU020,AU020 54,Quarta,19:00,23:00,CA21,Wilson Florio
FECFAU,AU020,AU020 6,Quarta,19:00,23:00,CA21,Maria Fernanda De Oliveira
FECFAU,AU020,AU020 70,Quarta,19:00,23:00,CA21,Marcos Tognon
FECFAU,AU020,AU020 71,Quarta,19:00,23:00,CA21,Josianne Francia Cerasoli
FECFAU,AU020,AU020 9,Quarta,19:00,23:00,CA21,Leticia De Oliveira Neves
FECFAU,AU020,AU020 AA,Quarta,19:00,23:00,CA21,Sidney Piochi Bernardini
FECFAU,AU020,AU020 BB,Quarta,19:00,23:00,CA21,Sidney Piochi Bernardini
FECFAU,AU020,AU020 C,Quarta,19:00,23:00,CA21,Felipe Corres Melachos
FECFAU,AU020,AU020 CC,Quarta,19:00,23:00,CA21,Sidney Piochi Bernardini
FECFAU,AU020,AU020 E,Quarta,19:00,23:00,CA21,Ana Maria Tagliari Florio
FECFAU,AU020,AU020 EE,Quarta,19:00,23:00,CA21,Sidney Piochi Bernardini
FECFAU,AU020,AU020 FF,Terça,19:00,23:00,CA05,Vanessa Gomes Da Silva
FECFAU,AU020,AU020 G,Quarta,19:00,23:00,CA21,Ana Regina Mizrahy Cuperschmid
FECFAU,AU020,AU020 W,Quarta,19:00,23:00,CA21,Evandro Ziggiatti Monteiro
FECFAU,AU020,AU020 Y,Quarta,19:00,23:00,CA21,Gisela Cunha Viana Leonelli
FECFAU,AU146,AU146 A,Segunda,19:00,23:00,CA221,Maria Fernanda De Oliveira
FECFAU,AU146,AU146 B,Segunda,19:00,23:00,CA21,Leticia De Oliveira Neves
FECFAU,AU147,AU147 A,Terça,19:00,21:00,CA111,Nubia Bernardi
FECFAU,AU147,AU147 B,Terça,19:00,21:00,CA111,Stelamaris Rolla Bertoli
FECFAU,AU148,AU148 A,Terça,19:00,23:00,CA331,Gisela Cunha Viana Leonelli
FECFAU,AU148,AU148 B,Terça,19:00,23:00,CA331,Felipe Corres Melachos
FECFAU,AU149,AU149 A,Terça,19:00,21:00,CA221,Maria Gabriela Caffarena Celani
FECFAU,AU149,AU149 B,Terça,19:00,21:00,CA221,Fabricia Zulin
FECFAU,AU193,AU193 A,Terça,14:00,17:00,CA336,Ana Regina Mizrahy Cuperschmid
FECFAU,AU193,AU193 B,Terça,14:00,17:00,CA336,Felipe Corres Melachos
FECFAU,AU212,AU212 A,Quinta,19:00,23:00,CA331,Marcela Noronha Pinto de Oliveira e Sousa
FECFAU,AU223,AU223 A,Quarta,19:00,23:00,CA223,Pedro Jose Perez Martinez
FECFAU,AU303,AU303 A,Terça,21:00,23:00,LI312,Maria Gabriela Caffarena Celani
FECFAU,AU402,AU402 A,Quarta,21:00,23:00,CA112,Hugo Luiz Oliveira
FECFAU,AU406,AU406 A,Sexta,19:00,23:00,CA112,"Nathan Shauer, Saulo Jose De Castro Almeida"
FECFAU,AU502,AU502 A,Quarta,19:00,21:00,CA112,Jose Gilberto Dalfre Filho
FECFAU,AU504,AU504 A,Quinta,19:00,21:00,CA336,Jose Anderson Do Nascimento Batista
FECFAU,AU605,AU605 A,Quinta,21:00,23:00,CA221,Evandro Ziggiatti Monteiro
FECFAU,AU610,AU610 A,Segunda,22:00,23:00,CA111,Sidney Piochi Bernardini
FECFAU,AU612,AU612 A,Segunda,19:00,22:00,CA111,"Selena Duarte Lage e Lage, Sidney Piochi Bernardini"
FECFAU,AU613,AU613 A,Sexta,19:00,23:00,CA226,Gisela Cunha Viana Leonelli
FECFAU,AU713,AU713 A,Quarta,19:00,23:00,CA226,Sidney Piochi Bernardini
FECFAU,AU812,AU812 A,Quarta,19:00,23:00,CA224,Simone Fernandes Tavares De Melo
FECFAU,AU815,AU815 A,Quinta,19:00,23:00,LI312,Flavio Augusto Picchi
FECFAU,AU816,AU816 A,Terça,21:00,23:00,LI310,Tiago Zenker Gireli
FECFAU,AU906,AU906 A,Sexta,15:00,18:00,CA224,Emilia Wanda Rutkowski
FECFAU,AU917,AU917 A,Segunda,19:00,23:00,CA331,Regina Andrade Tirello
FECFAU,AU990,AU990 A,Sábado,16:00,18:00,CA116,Regina Andrade Tirello
FECFAU,AU992,AU992 A,Sábado,08:00,10:00,CA116,Marcos Tognon
FECFAU,AU994,AU994 A,Sábado,10:00,12:00,CA116,"Evandro Ziggiatti Monteiro, Leticia De Oliveira Neves, Maria Fernanda De Oliveira"
FECFAU,AU996,AU996 A,Sábado,12:00,14:00,CA116,"Gisela Cunha Viana Leonelli, Nubia Bernardi, Stelamaris Rolla Bertoli"
FECFAU,AU998,AU998 A,Sábado,14:00,16:00,CA116,"Felipe Corres Melachos, Sidney Piochi Bernardini"
FECFAU,CV015,CV015 A,Segunda,14:00,17:00,CA223,Gustavo Henrique Siqueira
FECFAU,CV022,CV022 A,Quarta,08:00,10:00,CA221,Diogenes Cortijo Costa
FECFAU,CV031,CV031 A,Sexta,08:00,10:00,CA223,Vinicius De Carvalho Neiva Pinheiro
FECFAU,CV034,CV034 A,Sexta,14:00,17:00,CA225,Antonio Carlos Zuffo
FECFAU,CV035,CV035 A,Quinta,10:00,13:00,CA225,Edevar Luvizotto Junior
FECFAU,CV041,CV041 A,Quinta,09:00,11:00,CA226,Ana Paula Bortoleto
FECFAU,CV043,CV043 A,Terça,16:00,18:00,CB05,Jose Roberto Guimaraes
FECFAU,CV046,CV046 A,Quarta,10:00,12:00,CA331,Ricardo De Lima Isaac
FECFAU,CV076,CV076 A,Terça,11:00,13:00,CA223,Jose Gilberto Dalfre Filho
FECFAU,CV081,CV081 A,Terça,14:00,17:00,CA114,"Andre Luis Sotero Salustiano Martim, Patricia Dalsoglio Garcia"
FECFAU,CV090,CV090 A,Quarta,14:00,17:00,CA331,Diogenes Cortijo Costa
FECFAU,CV092,CV092 A,Quinta,10:00,13:00,CA114,Leandro Palermo Junior
FECFAU,CV201,CV201 A,Segunda,08:00,10:00,LI312,Felipe Corres Melachos
FECFAU,CV202,CV202 A,Terça,10:00,13:00,CA331,Carlos Eduardo Marmorato Gomes
FECFAU,CV204,CV204 A,Sexta,14:00,18:00,CA335,Carlos Eduardo Marmorato Gomes
FECFAU,CV225,CV225 A,Terça,10:00,12:00,CA226,Pedro Jose Perez Martinez
FECFAU,CV323,CV323 A,Segunda,08:00,11:00,CA226,"Jorge Luiz Alves Trabanco, Luciano Aparecido Barbosa"
FECFAU,CV323,CV323 B,Quarta,08:00,11:00,CA226,"Jorge Luiz Alves Trabanco, Luciano Aparecido Barbosa"
FECFAU,CV323,CV323 C,Quarta,14:00,17:00,CA226,"Jorge Luiz Alves Trabanco, Luciano Aparecido Barbosa"
FECFAU,CV323,CV323 D,Quarta,14:00,17:00,CA225,"Jorge Luiz Alves Trabanco, Luciano Aparecido Barbosa"
FECFAU,CV401,CV401 A,Quinta,11:00,13:00,CA116,Flavio Augusto Picchi
FECFAU,CV402,CV402 A,Sexta,08:00,11:00,CA226,Simone Fernandes Tavares De Melo
FECFAU,CV402,CV402 B,Sexta,14:00,17:00,CA226,Maria Fernanda De Oliveira
FECFAU,CV411,CV411 A,Terça,14:00,17:00,CA223,Gustavo Henrique Siqueira
FECFAU,CV411,CV411 B,Terça,14:00,17:00,CA224,Nathan Shauer
FECFAU,CV421,CV421 A,Quinta,08:00,11:00,CA331,Luciano Aparecido Barbosa
FECFAU,CV421,CV421 B,Terça,08:00,11:00,CA221,Luciano Aparecido Barbosa
FECFAU,CV421,CV421 C,Sexta,08:00,11:00,CA221,Luciano Aparecido Barbosa
FECFAU,CV431,CV431 A,Segunda,14:00,17:00,CA111,Edevar Luvizotto Junior
FECFAU,CV431,CV431 B,Segunda,14:00,17:00,CA331,"Jose Gilberto Dalfre Filho, Paulo Vatavuk"
FECFAU,CV441,CV441 A,Quarta,16:00,18:00,CA116,Mariana Rodrigues Ribeiro Dos Santos
FECFAU,CV450,CV450 A,Terça,11:00,13:00,CA114,Ana Paula Bortoleto
FECFAU,CV531,CV531 A,Quinta,10:00,12:00,CA113,Andre Luis Sotero Salustiano Martim
FECFAU,CV612,CV612 A,Terça,10:00,12:00,CA225,Philippe Remy Bernard Devloo
FECFAU,CV612,CV612 B,Terça,10:00,12:00,CA335,Hugo Luiz Oliveira
FECFAU,CV613,CV613 A,Quinta,10:00,12:00,CA112,Nilson Tadeu Mascia
FECFAU,CV613,CV613 B,Segunda,11:00,13:00,CA112,Nilson Tadeu Mascia
FECFAU,CV621,CV621 A,Segunda,14:00,17:00,CA112,Miriam Goncalves Miguel
FECFAU,CV621,CV621 B,Terça,14:00,17:00,CA112,Miriam Goncalves Miguel
FECFAU,CV622,CV622 A,Segunda,08:00,11:00,CA116,Diogenes Cortijo Costa
FECFAU,CV631,CV631 A,Quarta,14:00,17:00,CA112,"Alberto Luiz Francato, Tiago Zenker Gireli"
FECFAU,CV631,CV631 B,Quarta,14:00,17:00,CA335,Vinicius De Carvalho Neiva Pinheiro
FECFAU,CV632,CV632 A,Terça,08:00,10:00,CA333,Hugo De Oliveira Fagundes
FECFAU,CV632,CV632 B,Quarta,08:00,10:00,CA335,Antonio Carlos Zuffo
FECFAU,CV633,CV633 A,Quarta,10:00,13:00,CA116,Simone Fernandes Tavares De Melo
FECFAU,CV641,CV641 A,Terça,14:00,17:00,CA335,Ricardo De Lima Isaac
FECFAU,CV642,CV642 A,Segunda,14:00,16:00,CA335,Ricardo De Lima Isaac
FECFAU,CV642,CV642 B,Terça,14:00,16:00,CA35,Ricardo De Lima Isaac
FECFAU,CV811,CV811 A,Quarta,08:00,10:00,CA223,Carla Neves Costa
FECFAU,CV811,CV811 B,Quarta,14:00,16:00,CA223,Carla Neves Costa
FECFAU,CV812,CV812 A,Quarta,10:00,12:00,CA223,Carla Neves Costa
FECFAU,CV812,CV812 B,Quarta,16:00,18:00,CA223,Carla Neves Costa
FECFAU,CV813,CV813 A,Sexta,10:00,13:00,CA336,"Cilmar Donizeti Basaglia, Saulo Jose De Castro Almeida"
FECFAU,CV813,CV813 B,Sexta,10:00,13:00,CA331,Leandro Palermo Junior
FECFAU,CV814,CV814 A,Terça,10:00,13:00,CA112,Leandro Mouta Trautwein
FECFAU,CV814,CV814 B,Terça,10:00,13:00,CA113,Thomaz Eduardo Teixeira Buttignol
FECFAU,CV821,CV821 A,Quinta,11:00,13:00,CA335,Janaina Antonino Pinto
FECFAU,CV822,CV822 A,Quinta,08:00,10:00,CA116,Diogenes Cortijo Costa
FECFAU,CV823,CV823 A,Terça,16:00,18:00,CA116,"Diogenes Cortijo Costa, Janaina Antonino Pinto"
FECFAU,CV831,CV831 A,Terça,08:00,10:00,CA226,Andre Munhoz De Argollo Ferrao
FECFAU,CV831,CV831 B,Terça,14:00,16:00,CA226,Andre Munhoz De Argollo Ferrao
FECFAU,CV832,CV832 A,Segunda,08:00,10:00,CA336,"Patricia Dalsoglio Garcia, Tiago Zenker Gireli"
FECFAU,CV832,CV832 B,Segunda,10:00,12:00,CA336,"Patricia Dalsoglio Garcia, Tiago Zenker Gireli"
FECFAU,CV841,CV841 A,Segunda,14:00,17:00,CA225,Mariana Rodrigues Ribeiro Dos Santos
FECFAU,CV900,CV900 A,Terça,17:00,19:00,LI312,Tiago Zenker Gireli
FECFAU,CV902,CV902 A,Quarta,17:00,19:00,LI312,Ana Regina Mizrahy Cuperschmid
FECFAU,CV903,CV903 A,Terça,14:00,17:00,LI312,Ariovaldo Denis Granja
FECFAU,CV908,CV908 B,Quinta,14:00,16:00,CA113,Stelamaris Rolla Bertoli
FECFAU,CV915,CV915 A,Terça,14:00,16:00,CA333,Cilmar Donizeti Basaglia
FECFAU,CV920,CV920 A,Segunda,14:00,17:00,CA221,Luciano Aparecido Barbosa
FECFAU,CV928,CV928 A,Quinta,08:00,11:00,CA224,"Janaina Antonino Pinto, Orlando Fontes Lima Junior"
FECFAU,CV933,CV933 A,Sexta,10:00,13:00,CA333,Jose Anderson Do Nascimento Batista
FECFAU,CV943,CV943 A,Sexta,08:00,11:00,CA332,Edson Aparecido Abdul Nour
FECFAU,CV944,CV944 A,Terça,08:00,11:00,FC06,Ana Paula Bortoleto
FECFAU,CV946,CV946 A,Quarta,16:00,18:00,CA113,Jose Roberto Guimaraes
FECFAU,CV948,CV948 A,Quinta,10:00,12:00,CA223,Adriano Luiz Tonetti
FECFAU,CV956,CV956 A,Quinta,19:00,21:00,FC06,Alberto Luiz Francato
FECFAU,CV961,CV961 A,Quinta,19:00,21:00,CA226,Alberto Luiz Francato
FECFAU,CV965,CV965 A,Quarta,09:00,12:00,CA112,Leandro Mouta Trautwein
FECFAU,CV965,CV965 B,Quarta,09:00,12:00,CA113,"Nathan Shauer, Philippe Remy Bernard Devloo"
FECFAU,CV967,CV967 A,Sexta,14:00,17:00,CA114,Thomaz Eduardo Teixeira Buttignol
FECFAU,CV969,CV969 A,Quarta,14:00,17:00,CA114,Cilmar Donizeti Basaglia
FECFAU,CV973,CV973 A,Terça,11:00,13:00,CA224,Jose Gilberto Dalfre Filho
FECFAU,CV974,CV974 A,Terça,14:00,17:00,CA225,Paulo Jose Rocha De Albuquerque
FECFAU,CV975,CV975 B,Quarta,10:00,13:00,CA224,Paulo Jose Rocha De Albuquerque
